,time,latitude,longitude,depth,mag,magType,id,updated,place,type,horizontalError,depthError,locationSource,magSource
978,2015-05-18 17:04:53.650000+00:00,-7.148,154.4418,10.0,5.7,mww,us10002a8f,2022-05-03T18:26:25.183Z,"147 km SW of Panguna, Papua New Guinea",earthquake,7.0,1.7,us,us
979,2015-05-18 04:02:46.580000+00:00,-41.5553,80.3254,9.0,5.7,mww,us10002a3x,2022-05-03T18:25:05.412Z,Mid-Indian Ridge,earthquake,8.8,1.7,us,us
980,2015-05-17 19:43:34.410000+00:00,-60.5228,-20.8594,10.21,5.4,mb,us10002a0q,2015-07-23T01:04:06.040Z,east of the South Sandwich Islands,earthquake,11.4,3.3,us,us
981,2015-05-17 16:16:35.800000+00:00,13.0711,146.115,11.45,5.0,mb,us10002cj6,2015-07-23T01:04:05.040Z,"142 km ESE of Yigo Village, Guam",earthquake,7.6,4.7,us,us
982,2015-05-17 16:15:15.610000+00:00,12.9436,146.1194,30.73,5.2,mb,us100029zi,2015-07-23T01:04:05.040Z,"148 km ESE of Yigo Village, Guam",earthquake,7.6,4.0,us,us
983,2015-05-17 11:16:53.160000+00:00,24.0405,61.2598,15.27,5.1,mb,us100029ys,2022-07-31T07:28:44.800Z,"122 km SSW of Jiwani, Pakistan",earthquake,9.3,4.0,us,us
984,2015-05-17 08:52:37.120000+00:00,-12.0807,165.8102,9.0,5.6,mwb,us100029xn,2022-05-03T17:25:01.356Z,"149 km S of Lata, Solomon Islands",earthquake,6.7,1.6,us,us
985,2015-05-17 00:56:48.730000+00:00,-4.2605,152.0848,6.47,5.1,mb,us100029w0,2022-05-03T17:22:36.962Z,"10 km SW of Rabaul, Papua New Guinea",earthquake,8.3,3.6,us,us
986,2015-05-16 11:34:09.980000+00:00,27.5603,86.0734,7.0,5.5,mww,us100029rn,2022-07-31T07:18:14.026Z,"45 km SSE of Kod?ri??, Nepal",earthquake,7.5,1.7,us,us
987,2015-05-16 01:19:50.210000+00:00,-7.8252,-74.3982,144.75,5.1,mb,us100029nb,2015-07-23T01:04:02.040Z,"63 km NNE of Pucallpa, Peru",earthquake,9.1,4.8,us,us
988,2015-05-15 20:26:56.870000+00:00,-2.542,102.2191,151.0,6.0,mww,us100029k5,2022-07-31T07:07:40.970Z,"106 km ESE of Sungai Penuh, Indonesia",earthquake,3.1,1.8,us,us
989,2015-05-15 15:40:32.570000+00:00,-35.2339,-179.5189,38.7,5.1,mb,us100029cg,2015-07-23T01:04:01.040Z,east of the North Island of New Zealand,earthquake,11.7,4.3,us,us
990,2015-05-15 13:15:57.130000+00:00,-52.984,27.4062,10.0,5.2,mb,us100029am,2015-07-23T01:04:01.040Z,south of Africa,earthquake,12.1,1.8,us,us
991,2015-05-15 10:30:34.610000+00:00,-9.7201,150.4217,10.0,5.3,mwb,us1000298z,2022-07-31T07:03:43.150Z,"65 km N of Alotau, Papua New Guinea",earthquake,6.9,1.7,us,us
992,2015-05-15 10:21:34.780000+00:00,-21.981,-176.5576,136.86,5.1,mb,us1000298m,2015-07-23T01:04:00.040Z,"166 km WSW of Haveluloto, Tonga",earthquake,8.4,4.2,us,us
993,2015-05-15 03:30:34.360000+00:00,37.0459,141.2026,37.95,5.1,mb,us10002964,2022-07-31T06:56:52.606Z,"28 km E of Iwaki, Japan",earthquake,5.8,3.0,us,us
994,2015-05-14 23:54:31.040000+00:00,-5.6174,152.4244,10.0,5.1,mb,us1000295d,2022-05-03T17:22:20.236Z,"141 km S of Kokopo, Papua New Guinea",earthquake,6.2,1.8,us,us
995,2015-05-14 17:38:21.430000+00:00,-5.9709,128.3054,367.42,5.1,mb,us1000290b,2015-07-23T01:03:59.040Z,"251 km S of Ambon, Indonesia",earthquake,7.4,4.7,us,us
996,2015-05-14 16:01:21.340000+00:00,24.0224,61.2092,17.81,5.3,mb,us100028z8,2015-07-23T01:03:59.040Z,"125 km SSW of Jiwani, Pakistan",earthquake,7.8,3.4,us,us
997,2015-05-14 15:08:04.180000+00:00,-28.6662,-71.4742,18.35,5.1,mww,us100028yq,2022-07-31T06:48:27.336Z,"70 km W of Vallenar, Chile",earthquake,4.5,2.8,us,us
998,2015-05-14 14:08:17.560000+00:00,10.9473,-86.2824,45.69,5.2,mb,us100028yd,2022-07-31T06:45:25.294Z,"56 km SW of San Juan del Sur, Nicaragua",earthquake,7.3,5.6,us,us
999,2015-05-14 13:34:38.660000+00:00,-7.4949,154.6863,35.0,5.3,mb,us100028yb,2015-07-23T01:03:59.040Z,"157 km SW of Panguna, Papua New Guinea",earthquake,10.2,1.9,us,us
1000,2015-05-14 12:53:53.390000+00:00,-7.3785,154.6765,10.0,5.0,mb,us100028y8,2015-07-23T01:03:59.040Z,"147 km SW of Panguna, Papua New Guinea",earthquake,5.4,1.8,us,us
1001,2015-05-14 12:30:16.100000+00:00,-7.3973,154.6704,10.0,5.4,mb,us100028y2,2015-07-23T01:03:59.040Z,"149 km SW of Panguna, Papua New Guinea",earthquake,7.5,1.8,us,us
1002,2015-05-13 21:38:06.390000+00:00,27.7199,86.0503,8.38,5.0,mb,us100028tz,2022-07-31T06:38:05.984Z,"28 km SSE of Kod?ri??, Nepal",earthquake,6.5,4.3,us,us
1003,2015-05-13 19:18:07.690000+00:00,-35.429,-178.5109,10.0,5.1,mb,us100028t2,2015-07-17T07:06:15.040Z,east of the North Island of New Zealand,earthquake,10.1,1.9,us,us
1004,2015-05-13 02:32:22.450000+00:00,-7.4378,154.9865,10.0,5.1,mb,us20002eva,2015-07-17T07:06:14.040Z,"135 km SSW of Panguna, Papua New Guinea",earthquake,10.8,1.8,us,us
1005,2015-05-13 00:01:59.450000+00:00,1.8528,126.418,55.63,5.0,mb,us20002eui,2015-07-17T07:06:14.040Z,"159 km NW of Ternate, Indonesia",earthquake,6.8,1.9,us,us
1006,2015-05-12 21:25:11.930000+00:00,27.783,84.6384,10.0,5.2,mb,us20002etn,2022-07-31T06:21:43.509Z,"23 km ENE of Bharatpur, Nepal",earthquake,6.0,1.8,us,us
1007,2015-05-12 21:12:58.890000+00:00,38.9056,142.0317,35.0,6.8,mww,us20002et4,2022-08-07T08:01:19.786Z,"32 km SE of ?funato, Japan",earthquake,4.7,1.9,us,us
1008,2015-05-12 18:03:50.420000+00:00,-5.4195,152.4537,10.0,5.1,mb,us20002er2,2015-07-17T07:06:12.040Z,"120 km S of Kokopo, Papua New Guinea",earthquake,6.5,1.8,us,us
1009,2015-05-12 14:52:18.230000+00:00,-52.3912,27.8909,10.0,5.0,mb,us20002eph,2015-07-17T07:06:12.040Z,south of Africa,earthquake,8.4,1.7,us,us
1010,2015-05-12 10:03:22.580000+00:00,-15.2416,-173.2919,10.0,5.1,mb,us20002eml,2015-07-17T07:06:12.040Z,"95 km NE of Hihifo, Tonga",earthquake,8.1,1.8,us,us
1011,2015-05-12 08:21:10.760000+00:00,27.7298,86.1316,15.0,5.2,mb,us20002ekr,2022-07-31T06:03:59.276Z,"30 km SE of Kod?ri??, Nepal",earthquake,6.7,1.8,us,us
1012,2015-05-12 08:13:54.600000+00:00,27.7629,85.7574,15.0,5.1,mb,us20002ekq,2022-07-31T06:06:08.729Z,"23 km ENE of Nagarkot, Nepal",earthquake,8.3,1.8,us,us
1013,2015-05-12 08:06:05.530000+00:00,27.7221,86.0161,15.0,5.0,mb,us20002ekk,2022-07-31T06:01:55.043Z,"27 km SSE of Kod?ri??, Nepal",earthquake,5.7,1.8,us,us
1014,2015-05-12 07:36:54.490000+00:00,27.625,86.1617,15.0,6.3,mww,us20002ek5,2022-07-31T05:59:39.785Z,"42 km SSE of Kod?ri??, Nepal",earthquake,7.5,1.7,us,us
1015,2015-05-12 07:34:22.630000+00:00,27.7458,86.2449,10.0,5.4,mb,us20002ek3,2022-05-03T17:21:50.916Z,"37 km SE of Kod?ri??, Nepal",earthquake,6.3,1.8,us,us
1016,2015-05-12 07:23:32.670000+00:00,27.5589,86.2566,10.0,5.0,mb,us10002bgy,2015-07-17T07:06:10.040Z,"52 km WSW of Namche Bazar, Nepal",earthquake,6.7,2.0,us,us
1017,2015-05-12 07:22:05.070000+00:00,-7.1493,129.2475,156.24,5.2,mb,us20002ejv,2022-07-31T05:57:35.855Z,"290 km ENE of Lospalos, Timor Leste",earthquake,6.1,5.1,us,us
1018,2015-05-12 07:17:20.640000+00:00,27.7141,86.2177,13.01,5.5,mb,us20002ek0,2022-07-31T05:58:33.083Z,"37 km SE of Kod?ri??, Nepal",earthquake,6.8,4.7,us,us
1019,2015-05-12 07:05:19.730000+00:00,27.8087,86.0655,15.0,7.3,mww,us20002ejl,2024-06-26T05:18:41.027Z,Nepal,earthquake,7.4,1.7,us,us
1020,2015-05-12 06:27:03.550000+00:00,-10.0218,108.7317,10.0,5.1,mb,us20002ejb,2015-07-17T07:06:09.040Z,"270 km SSW of Kroya, Indonesia",earthquake,6.8,1.8,us,us
1021,2015-05-11 17:42:02.020000+00:00,-7.7592,67.8257,10.0,5.3,mb,us20002edu,2015-07-17T07:06:09.040Z,Mid-Indian Ridge,earthquake,9.0,1.7,us,us
1022,2015-05-11 15:45:08.100000+00:00,1.5234,127.2976,155.59,5.2,mb,us20002ed1,2015-07-17T07:06:08.040Z,"81 km N of Ternate, Indonesia",earthquake,6.6,3.8,us,us
1023,2015-05-11 11:51:17.410000+00:00,-7.2056,154.417,10.0,5.2,mwc,us20002ec9,2016-11-10T21:47:28.503Z,"153 km SW of Panguna, Papua New Guinea",earthquake,7.2,1.7,us,gcmt
1024,2015-05-11 07:35:43.680000+00:00,47.2344,154.0102,10.0,5.1,mwb,us20002ebe,2015-07-17T07:06:07.040Z,Kuril Islands,earthquake,8.1,1.7,us,us
1025,2015-05-11 05:18:14.460000+00:00,-7.2065,154.5963,10.0,5.0,mb,us20002eb1,2015-07-17T07:06:07.040Z,"139 km SW of Panguna, Papua New Guinea",earthquake,8.3,1.8,us,us
1026,2015-05-11 04:01:28.090000+00:00,1.7356,126.4279,42.96,5.0,mb,us20002eau,2015-07-17T07:06:07.040Z,"149 km NW of Ternate, Indonesia",earthquake,7.2,4.4,us,us
1027,2015-05-11 03:30:15.260000+00:00,-20.5406,-178.7234,600.78,5.0,mb,us20002eap,2015-07-17T07:06:07.040Z,Fiji region,earthquake,9.4,5.6,us,us
1028,2015-05-11 00:03:59.260000+00:00,31.2064,141.9051,21.94,5.0,mb,us20002ea2,2015-07-17T07:06:07.040Z,"Izu Islands, Japan region",earthquake,6.9,5.1,us,us
1029,2015-05-10 22:52:42.610000+00:00,-5.6259,152.2144,46.7,5.1,mb,us20002e9r,2022-05-03T17:21:49.783Z,"141 km S of Kokopo, Papua New Guinea",earthquake,7.7,6.6,us,us
1030,2015-05-10 21:25:46.440000+00:00,31.2373,142.0157,6.0,6.0,mww,us20002e96,2022-05-03T18:48:42.515Z,"Izu Islands, Japan region",earthquake,6.3,1.7,us,us
1031,2015-05-10 18:28:13.480000+00:00,-5.3714,152.3739,35.0,5.0,mb,us20002e8q,2015-07-17T07:06:05.040Z,"114 km S of Kokopo, Papua New Guinea",earthquake,8.1,1.9,us,us
1032,2015-05-10 17:14:31.160000+00:00,31.1298,141.9661,10.0,5.1,mb,us20002e8f,2015-07-17T07:06:05.040Z,"Izu Islands, Japan region",earthquake,5.2,1.9,us,us
1033,2015-05-10 16:54:42.690000+00:00,31.1753,141.9859,9.0,5.3,mwb,us20002e88,2015-07-17T07:06:05.040Z,"Izu Islands, Japan region",earthquake,7.0,1.7,us,us
1034,2015-05-10 00:50:18.580000+00:00,14.8388,-94.0135,9.0,5.6,mww,us20002e4x,2022-07-31T05:32:00.954Z,"112 km SW of El Palmarcito, Mexico",earthquake,7.1,1.7,us,us
1035,2015-05-09 13:08:45.570000+00:00,-7.4751,154.7063,10.0,5.2,mb,us20002e2m,2015-07-17T07:06:03.040Z,"154 km SW of Panguna, Papua New Guinea",earthquake,13.2,1.9,us,us
1036,2015-05-09 11:14:24.460000+00:00,-5.768,151.5902,20.0,5.4,mwb,us20002e1u,2022-05-03T17:27:30.496Z,"162 km E of Kimbe, Papua New Guinea",earthquake,7.6,1.5,us,us
1037,2015-05-09 09:42:35.890000+00:00,-5.726,152.3232,12.0,5.4,mww,us20002e1g,2022-05-03T18:24:40.540Z,"153 km S of Kokopo, Papua New Guinea",earthquake,7.1,1.7,us,us
1038,2015-05-09 03:27:27.060000+00:00,-5.5993,152.3185,23.23,5.2,mb,us20002dzt,2022-05-03T17:21:32.252Z,"139 km S of Kokopo, Papua New Guinea",earthquake,7.1,3.9,us,us
1039,2015-05-08 09:07:05.120000+00:00,-5.4879,152.6282,40.43,5.1,mb,us20002dqg,2015-07-17T07:05:59.040Z,"132 km SSE of Kokopo, Papua New Guinea",earthquake,7.9,5.5,us,us
1040,2015-05-08 07:52:06.140000+00:00,-6.1204,149.8228,35.0,5.9,mww,us20002dqa,2022-07-31T05:12:17.731Z,"31 km ENE of Kandrian, Papua New Guinea",earthquake,7.0,1.9,us,us
1041,2015-05-08 03:12:21.520000+00:00,1.5404,97.9026,36.0,5.7,mww,us20002dp5,2024-06-16T23:46:04.097Z,"83 km S of Singkil, Indonesia",earthquake,5.7,1.8,us,us
1042,2015-05-08 03:01:44.980000+00:00,-7.3476,154.7038,10.0,5.0,mb,us20002dp6,2015-07-17T07:05:57.040Z,"143 km SW of Panguna, Papua New Guinea",earthquake,8.6,1.8,us,us
1043,2015-05-07 21:18:43.170000+00:00,-4.8702,152.0973,35.0,5.1,mb,us20002dkr,2022-07-31T05:06:26.925Z,"61 km SSW of Kokopo, Papua New Guinea",earthquake,7.1,1.9,us,us
1044,2015-05-07 19:54:03.830000+00:00,-19.0789,-172.7991,12.02,5.0,mb,us20002djj,2015-07-17T07:05:57.040Z,"133 km ESE of Neiafu, Tonga",earthquake,9.3,3.3,us,us
1045,2015-05-07 13:11:16.300000+00:00,-7.4601,154.8442,10.0,5.1,mb,us20002dd9,2015-07-17T07:05:56.040Z,"144 km SSW of Panguna, Papua New Guinea",earthquake,8.6,1.8,us,us
1046,2015-05-07 11:33:00.710000+00:00,-7.0859,154.4019,10.0,5.4,mwc,us20002dcs,2022-05-03T18:24:34.273Z,"146 km SW of Panguna, Papua New Guinea",earthquake,7.6,1.7,us,gcmt
1047,2015-05-07 10:00:46.840000+00:00,11.7132,142.0753,10.0,5.1,mb,us20002dce,2015-07-17T07:05:55.040Z,"274 km NE of Fais, Micronesia",earthquake,9.1,1.8,us,us
1048,2015-05-07 08:12:37.420000+00:00,-7.1876,154.5186,10.0,5.0,mb,us20002dbi,2015-07-17T07:05:55.040Z,"143 km SW of Panguna, Papua New Guinea",earthquake,9.1,1.6,us,us
1049,2015-05-07 08:06:06.450000+00:00,-7.5167,154.7137,10.0,5.2,mb,us100029ep,2015-07-17T07:05:55.040Z,"157 km SSW of Panguna, Papua New Guinea",earthquake,8.5,1.8,us,us
1050,2015-05-07 07:38:11.270000+00:00,-7.5398,154.6387,10.0,5.1,mb,us100029cv,2015-07-17T07:05:55.040Z,"164 km SW of Panguna, Papua New Guinea",earthquake,10.9,1.3,us,us
1051,2015-05-07 07:36:30.380000+00:00,-7.4039,154.7596,10.0,5.0,mb,us20002db0,2015-07-17T07:05:55.040Z,"144 km SSW of Panguna, Papua New Guinea",earthquake,9.8,1.8,us,us
1052,2015-05-07 07:10:19.590000+00:00,-7.2175,154.5567,10.0,7.1,mww,us20002das,2022-07-31T04:59:50.659Z,"143 km SW of Panguna, Papua New Guinea",earthquake,7.1,1.7,us,us
1053,2015-05-06 22:16:38+00:00,-14.4196,166.7164,44.55,5.1,mb,us20002cdu,2022-05-03T17:27:28.135Z,"78 km NNW of Port-Olry, Vanuatu",earthquake,8.3,5.5,us,us
1054,2015-05-06 12:08:40.070000+00:00,-25.6313,178.3464,627.29,5.0,mb,us20002c7n,2022-05-03T17:21:27.367Z,south of the Fiji Islands,earthquake,10.2,5.3,us,us
1055,2015-05-06 07:06:47.300000+00:00,-5.6979,152.2743,43.73,5.2,mb,us20002c5d,2022-05-03T17:21:25.672Z,"149 km S of Kokopo, Papua New Guinea",earthquake,6.8,5.6,us,us
1056,2015-05-06 03:17:10.810000+00:00,-5.5061,152.6178,9.78,5.4,mb,us20002c40,2015-07-09T22:00:14.040Z,"134 km SSE of Kokopo, Papua New Guinea",earthquake,6.4,3.2,us,us
1057,2015-05-06 01:35:12.290000+00:00,-6.3339,149.8385,47.41,5.0,mb,us20002c3i,2022-07-31T04:35:33.921Z,"35 km ESE of Kandrian, Papua New Guinea",earthquake,8.4,3.9,us,us
1058,2015-05-05 21:28:30.700000+00:00,35.321,58.409,8.6,5.0,mb,us20002c1u,2022-05-03T17:21:23.837Z,"10 km NNW of K?shmar, Iran",earthquake,4.3,3.2,teh,us
1059,2015-05-05 20:53:20.980000+00:00,-15.3785,67.2078,10.0,5.5,mwc,us20002c13,2016-11-10T21:47:23.478Z,Mid-Indian Ridge,earthquake,9.5,1.7,us,gcmt
1060,2015-05-05 20:39:47.490000+00:00,-5.5917,152.097,49.3,5.1,mb,us20002c0x,2022-05-03T17:21:22.148Z,"139 km S of Kokopo, Papua New Guinea",earthquake,8.6,7.1,us,us
1061,2015-05-05 20:24:25.530000+00:00,-15.4218,67.2738,10.0,5.0,mb,us20002eyj,2015-07-09T22:00:14.040Z,Mid-Indian Ridge,earthquake,5.1,1.7,us,us
1062,2015-05-05 20:01:13.440000+00:00,-15.4075,67.1031,10.0,5.0,mb,us20002c08,2015-07-09T22:00:13.040Z,Mid-Indian Ridge,earthquake,10.5,1.8,us,us
1063,2015-05-05 08:47:05.780000+00:00,-5.5856,152.2411,35.0,5.0,mb,us20002br9,2015-07-09T22:00:12.040Z,"137 km S of Kokopo, Papua New Guinea",earthquake,7.6,1.9,us,us
1064,2015-05-05 08:16:58.450000+00:00,-5.5289,152.2351,45.61,5.8,mwc,us20002br8,2024-06-16T23:45:59.101Z,"131 km S of Kokopo, Papua New Guinea",earthquake,6.0,4.2,us,gcmt
1065,2015-05-05 08:02:46.740000+00:00,-19.0253,168.9546,162.09,5.2,mb,us20002br7,2015-07-09T22:00:12.040Z,"66 km NNW of Isangel, Vanuatu",earthquake,7.9,4.7,us,us
1066,2015-05-05 05:02:58.600000+00:00,-5.1612,152.4296,35.0,5.2,mb,us20002bqa,2015-07-09T22:00:12.040Z,"92 km S of Kokopo, Papua New Guinea",earthquake,8.1,1.9,us,us
1067,2015-05-05 03:55:49.810000+00:00,-5.4731,152.2498,35.0,5.4,mb,us20002bpu,2022-05-03T17:21:20.831Z,"124 km S of Kokopo, Papua New Guinea",earthquake,6.2,1.9,us,us
1068,2015-05-05 02:40:23.900000+00:00,-5.4045,152.0061,46.5,5.3,mb,us20002bp7,2015-07-09T22:00:12.040Z,"120 km SSW of Kokopo, Papua New Guinea",earthquake,6.5,5.0,us,us
1069,2015-05-05 02:33:41.620000+00:00,-5.6694,152.339,35.0,5.2,mb,us20002bp2,2015-07-09T22:00:12.040Z,"146 km S of Kokopo, Papua New Guinea",earthquake,4.4,1.9,us,us
1070,2015-05-05 02:06:44.680000+00:00,-1.8464,152.8668,35.0,5.2,mb,us20002bp9,2015-07-09T22:00:12.040Z,"244 km ENE of Kavieng, Papua New Guinea",earthquake,13.0,2.0,us,us
1071,2015-05-05 01:58:16.620000+00:00,-5.4716,152.1638,35.0,5.6,mb,us20002bp4,2024-06-16T23:45:54.206Z,"125 km S of Kokopo, Papua New Guinea",earthquake,8.5,1.9,us,us
1072,2015-05-05 01:53:59.830000+00:00,-5.3494,152.0278,35.0,5.8,mb,us20002bng,2024-06-16T23:45:49.586Z,"114 km SSW of Kokopo, Papua New Guinea",earthquake,3.8,1.9,us,us
1073,2015-05-05 01:44:06.380000+00:00,-5.4624,151.8751,55.0,7.5,mww,us20002bnf,2022-07-31T04:23:02.600Z,"131 km SSW of Kokopo, Papua New Guinea",earthquake,6.1,1.9,us,us
1074,2015-05-04 18:23:25.100000+00:00,-6.1885,131.5187,34.6,5.0,mb,us20002b97,2015-07-09T22:00:11.040Z,"149 km WSW of Tual, Indonesia",earthquake,7.4,4.2,us,us
1075,2015-05-04 18:04:56.450000+00:00,-56.5337,-27.3608,127.83,5.4,mb,us20002b8y,2015-07-09T22:00:11.040Z,South Sandwich Islands region,earthquake,9.8,3.7,us,us
1076,2015-05-04 12:24:08.150000+00:00,-61.4428,154.2683,14.0,5.7,mwb,us20002b6b,2022-05-03T17:21:08.623Z,Balleny Islands region,earthquake,9.9,1.7,us,us
1077,2015-05-04 08:09:12.420000+00:00,-5.5821,151.8193,35.0,5.2,mb,us20002b4m,2022-05-03T17:24:32.094Z,"145 km SSW of Kokopo, Papua New Guinea",earthquake,2.9,1.9,us,us
1078,2015-05-04 06:55:43.400000+00:00,1.7164,126.4542,35.0,5.1,mb,us20002b44,2022-05-03T17:21:04.922Z,"145 km NW of Ternate, Indonesia",earthquake,3.7,1.9,us,us
1079,2015-05-04 02:29:11.420000+00:00,-44.5226,168.8833,10.0,5.6,mww,us20002b38,2022-07-31T04:02:54.510Z,"28 km NW of Wanaka, New Zealand",earthquake,5.2,1.7,us,us
1080,2015-05-03 23:40:56.660000+00:00,-5.5385,151.9265,35.0,5.9,mww,us20002b2k,2024-06-16T23:45:34.815Z,"137 km SSW of Kokopo, Papua New Guinea",earthquake,6.4,1.8,us,us
1081,2015-05-03 22:50:46.170000+00:00,-5.513,151.8629,35.0,5.3,mb,us20002b21,2022-05-03T17:25:23.381Z,"136 km SSW of Kokopo, Papua New Guinea",earthquake,6.6,1.9,us,us
1082,2015-05-03 22:35:07.600000+00:00,-5.5228,151.8552,35.0,5.5,mb,us20002b1x,2024-06-16T23:45:29.912Z,"138 km SSW of Kokopo, Papua New Guinea",earthquake,6.4,1.8,us,us
1083,2015-05-03 22:32:39.010000+00:00,-5.6314,151.6757,24.0,6.0,mww,us20002b1r,2024-06-16T23:45:25.036Z,"156 km SSW of Kokopo, Papua New Guinea",earthquake,6.0,1.8,us,us
1084,2015-05-03 20:21:52.880000+00:00,-5.5303,151.7708,35.0,5.2,mb,us20002b11,2015-07-09T22:00:08.040Z,"142 km SSW of Kokopo, Papua New Guinea",earthquake,7.7,1.9,us,us
1085,2015-05-03 04:17:39.550000+00:00,8.9423,-40.4567,10.0,5.1,mb,us20002axw,2015-07-09T22:00:07.040Z,central Mid-Atlantic Ridge,earthquake,9.9,1.8,us,us
1086,2015-05-03 04:02:52.550000+00:00,37.5588,141.453,45.35,5.0,mb,us20002axt,2022-07-31T03:40:18.772Z,"40 km ENE of Namie, Japan",earthquake,7.1,4.9,us,us
1087,2015-05-02 16:50:42.990000+00:00,31.5293,140.213,10.0,5.7,mwc,us20002avl,2022-05-03T18:24:30.743Z,"Izu Islands, Japan region",earthquake,6.9,1.8,us,gcmt
1088,2015-05-02 08:23:46.300000+00:00,34.45,25.78,13.0,5.0,mb,us20002au8,2015-07-09T22:00:06.040Z,"62 km S of Ierápetra, Greece",earthquake,6.8,2.0,ath,us
1089,2015-05-01 19:55:51.720000+00:00,-6.1367,151.1601,10.0,5.0,mb,us20002aqx,2015-07-09T22:00:05.040Z,"130 km ESE of Kimbe, Papua New Guinea",earthquake,6.8,1.5,us,us
1090,2015-05-01 08:58:41.800000+00:00,10.7112,91.9645,29.31,5.3,mb,us20002aml,2022-07-31T03:24:38.959Z,"135 km SW of Port Blair, India",earthquake,6.8,4.1,us,us
1091,2015-05-01 08:06:52.250000+00:00,-5.4912,151.8715,35.0,6.0,mb,us20002dhx,2020-07-10T16:09:51.866Z,"134 km SSW of Kokopo, Papua New Guinea",earthquake,10.4,1.9,us,us
1092,2015-05-01 08:06:03.480000+00:00,-5.2005,151.7773,44.0,6.8,mww,us20002am6,2022-07-31T03:23:31.809Z,"109 km SSW of Kokopo, Papua New Guinea",earthquake,6.8,1.8,us,us
1093,2015-05-01 02:46:22.140000+00:00,-9.4395,112.9109,61.38,5.0,mb,us20002al3,2022-07-31T03:15:49.870Z,"136 km S of Dampit, Indonesia",earthquake,6.7,4.9,us,us
1094,2015-05-01 00:21:08.270000+00:00,-21.8264,170.7323,130.85,5.1,mb,us20002aki,2015-07-09T22:00:04.040Z,"294 km SSE of Isangel, Vanuatu",earthquake,4.6,4.4,us,us
1095,2015-04-30 10:45:02.930000+00:00,-5.375,151.7706,31.0,6.7,mww,us20002ag9,2022-07-31T03:05:55.673Z,"126 km SSW of Kokopo, Papua New Guinea",earthquake,6.3,1.7,us,us
1096,2015-04-30 10:19:08.200000+00:00,-60.3933,-26.9077,10.0,5.8,mwb,us20002ag2,2022-05-03T18:24:28.300Z,South Sandwich Islands region,earthquake,9.7,1.7,us,us
1097,2015-04-29 16:09:51.830000+00:00,40.0485,142.8086,37.3,5.4,mww,us20002a7q,2022-07-31T02:51:00.813Z,"86 km ENE of Miyako, Japan",earthquake,6.5,4.7,us,us
1098,2015-04-29 11:22:42.260000+00:00,11.956,-88.8883,38.7,5.0,mb,us20002a56,2015-07-03T00:23:47.040Z,"151 km SSW of Puerto El Triunfo, El Salvador",earthquake,6.7,4.9,us,us
1099,2015-04-29 06:54:53.390000+00:00,-31.4212,-176.8286,10.0,5.0,mb,us20002a2h,2015-07-03T00:23:47.040Z,Kermadec Islands region,earthquake,8.3,1.8,us,us
1100,2015-04-29 00:26:51.540000+00:00,25.9762,128.397,14.21,5.0,mb,us20002a0t,2022-07-31T02:46:22.171Z,"65 km SE of Katsuren-haebaru, Japan",earthquake,6.9,4.4,us,us
1101,2015-04-28 18:56:53.310000+00:00,17.1089,-95.0355,111.0,5.5,mww,us200029ys,2022-07-31T02:40:56.162Z,"4 km NNE of Paso Real de Sarabia, Mexico",earthquake,6.0,1.8,us,us
1102,2015-04-28 16:39:39.190000+00:00,-20.8865,-178.6329,581.0,6.1,mww,us200029x8,2022-07-31T02:38:02.351Z,Fiji region,earthquake,8.9,1.8,us,us
1103,2015-04-28 13:32:40.070000+00:00,6.044,152.0086,14.88,5.1,mb,us200029vw,2015-07-03T00:23:45.040Z,"121 km SSW of Nema, Micronesia",earthquake,11.0,3.5,us,us
1104,2015-04-28 11:19:50.500000+00:00,-2.0856,-79.6231,89.0,5.4,mwb,us200029t7,2022-07-31T02:35:05.173Z,"6 km NNW of Milagro, Ecuador",earthquake,7.9,1.8,us,us
1105,2015-04-27 12:35:53.930000+00:00,26.8644,88.055,31.71,5.1,mb,us200029k7,2022-07-31T02:18:01.136Z,"13 km ESE of Il?m, Nepal",earthquake,6.6,3.3,us,us
1106,2015-04-26 23:35:29.730000+00:00,-8.3237,-79.8322,22.0,5.6,mww,us200029gw,2022-07-31T01:51:29.858Z,"76 km WSW of Santiago de Cao, Peru",earthquake,3.6,1.8,us,us
1107,2015-04-26 16:26:06.730000+00:00,27.8297,85.865,14.0,5.0,mwb,us200029ea,2022-07-31T01:55:22.787Z,"17 km SSW of Kod?ri??, Nepal",earthquake,5.6,1.7,us,us
1108,2015-04-26 10:38:00.130000+00:00,-10.5892,120.4098,35.0,5.1,mb,us200029ci,2015-07-03T00:23:42.040Z,"104 km S of Waingapu, Indonesia",earthquake,3.5,1.8,us,us
1109,2015-04-26 07:09:10.670000+00:00,27.7711,86.0173,22.91,6.7,mww,us200029bt,2024-08-25T16:44:09.463Z,"21 km SSE of Kod?ri??, Nepal",earthquake,6.6,2.9,us,us
1110,2015-04-26 00:23:52.760000+00:00,-19.8333,-177.7779,487.36,5.1,mb,us200029a4,2015-07-03T00:23:41.040Z,Fiji region,earthquake,5.7,5.0,us,us
1111,2015-04-25 23:16:15.450000+00:00,27.7993,84.8715,13.61,5.1,mww,us2000299v,2022-07-31T01:37:39.168Z,"42 km WNW of Kirtipur, Nepal",earthquake,7.0,3.1,us,us
